calibration_row_id,meaning_id,evidence_edge_id,l2_primitive_id,source_receipt_id,symbol,entity_id,asof_ts,event_time,source_ts,available_to_brain_ts,runtime_context,source_time_certified,freshness_status,event_type,economic_dimension,direction,confidence_raw_band,confidence_static_weight,split_name,outcome_source_table,outcome_bridge_key,lifecycle_id,continuation_id,outcome_start_ts,outcome_end_ts,outcome_horizon,outcome_metric,outcome_value,outcome_label,label_source,inferred_matching_used_flag,label_used_in_assignment_flag,outcome_used_in_assignment_flag,missing_label_flag,diagnostic_only,trade_output_flag,score_output_flag,order_intent_flag
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000001|ENTRY:cb082c2562ba:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000001|ENTRY,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000001|ENTRY,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-08-16T14:30:00+00:00,2021-08-16T14:30:00+00:00,2021-08-16T14:30:00+00:00,2021-08-16T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.019851774066519945,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD:34a767cb4ba6:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.0198517740665199,NEGATIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD:4e64d5932ff6:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.0198517740665199,NEGATIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD:cb082c2562ba:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000002|ADD,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,2021-09-07T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.019851774066519945,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE:34a767cb4ba6:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.0198517740665199,NEGATIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE:4e64d5932ff6:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.0198517740665199,NEGATIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE:cb082c2562ba:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000003|REDUCE,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,2021-09-10T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_reduce,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.019851774066519945,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT:34a767cb4ba6:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.0198517740665199,NEGATIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT:4e64d5932ff6:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.0198517740665199,NEGATIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT:cb082c2562ba:LIFECYCLE|AAPL|2021-08-16|CONT-0003,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT,,,CANONICAL|LIFECYCLE|AAPL|2021-08-16|CONT-0003|000004|EXIT,AAPL,SETUP|LIFECYCLE|AAPL|2021-08-16|CONT-0003,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,2021-09-14T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-08-16|CONT-0003,LIFECYCLE|AAPL|2021-08-16|CONT-0003,,2021-08-16T14:30:00+00:00,2021-09-14T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,-0.019851774066519945,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY:34a767cb4ba6:LIFECYCLE|AAPL|2021-10-19|CONT-0004,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY,,,CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY,AAPL,SETUP|LIFECYCLE|AAPL|2021-10-19|CONT-0004,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-10-19|CONT-0004,LIFECYCLE|AAPL|2021-10-19|CONT-0004,,2021-10-19T14:30:00+00:00,2021-11-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0150578487219634,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY:4e64d5932ff6:LIFECYCLE|AAPL|2021-10-19|CONT-0004,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY,,,CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY,AAPL,SETUP|LIFECYCLE|AAPL|2021-10-19|CONT-0004,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|AAPL|2021-10-19|CONT-0004,LIFECYCLE|AAPL|2021-10-19|CONT-0004,,2021-10-19T14:30:00+00:00,2021-11-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0150578487219634,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY:cb082c2562ba:LIFECYCLE|AAPL|2021-10-19|CONT-0004,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY,,,CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000001|ENTRY,AAPL,SETUP|LIFECYCLE|AAPL|2021-10-19|CONT-0004,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,2021-10-19T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-10-19|CONT-0004,LIFECYCLE|AAPL|2021-10-19|CONT-0004,,2021-10-19T14:30:00+00:00,2021-11-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.015057848721963474,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT:34a767cb4ba6:LIFECYCLE|AAPL|2021-10-19|CONT-0004,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT,,,CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT,AAPL,SETUP|LIFECYCLE|AAPL|2021-10-19|CONT-0004,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-10-19|CONT-0004,LIFECYCLE|AAPL|2021-10-19|CONT-0004,,2021-10-19T14:30:00+00:00,2021-11-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0150578487219634,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT:4e64d5932ff6:LIFECYCLE|AAPL|2021-10-19|CONT-0004,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT,,,CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT,AAPL,SETUP|LIFECYCLE|AAPL|2021-10-19|CONT-0004,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|AAPL|2021-10-19|CONT-0004,LIFECYCLE|AAPL|2021-10-19|CONT-0004,,2021-10-19T14:30:00+00:00,2021-11-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.0150578487219634,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT:cb082c2562ba:LIFECYCLE|AAPL|2021-10-19|CONT-0004,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT,,,CANONICAL|LIFECYCLE|AAPL|2021-10-19|CONT-0004|000002|EXIT,AAPL,SETUP|LIFECYCLE|AAPL|2021-10-19|CONT-0004,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,2021-11-16T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_exit,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-10-19|CONT-0004,LIFECYCLE|AAPL|2021-10-19|CONT-0004,,2021-10-19T14:30:00+00:00,2021-11-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.015057848721963474,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY:34a767cb4ba6:LIFECYCLE|AAPL|2021-11-17|CONT-0005,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY,,,CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY,AAPL,SETUP|LIFECYCLE|AAPL|2021-11-17|CONT-0005,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-11-17|CONT-0005,LIFECYCLE|AAPL|2021-11-17|CONT-0005,,2021-11-17T14:30:00+00:00,2021-12-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.1222880209910985,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY:4e64d5932ff6:LIFECYCLE|AAPL|2021-11-17|CONT-0005,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY,,,CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY,AAPL,SETUP|LIFECYCLE|AAPL|2021-11-17|CONT-0005,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|AAPL|2021-11-17|CONT-0005,LIFECYCLE|AAPL|2021-11-17|CONT-0005,,2021-11-17T14:30:00+00:00,2021-12-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.1222880209910985,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY:cb082c2562ba:LIFECYCLE|AAPL|2021-11-17|CONT-0005,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY,,,CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000001|ENTRY,AAPL,SETUP|LIFECYCLE|AAPL|2021-11-17|CONT-0005,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,2021-11-17T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_entry,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-11-17|CONT-0005,LIFECYCLE|AAPL|2021-11-17|CONT-0005,,2021-11-17T14:30:00+00:00,2021-12-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.12228802099109859,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD:34a767cb4ba6:LIFECYCLE|AAPL|2021-11-17|CONT-0005,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD,,,CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD,AAPL,SETUP|LIFECYCLE|AAPL|2021-11-17|CONT-0005,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-11-17|CONT-0005,LIFECYCLE|AAPL|2021-11-17|CONT-0005,,2021-11-17T14:30:00+00:00,2021-12-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.1222880209910985,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD:4e64d5932ff6:LIFECYCLE|AAPL|2021-11-17|CONT-0005,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD,,,CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD,AAPL,SETUP|LIFECYCLE|AAPL|2021-11-17|CONT-0005,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,train,docs/reports/task_387_canonical_continuation_oos_overlay/canonical_oos_quality_panel.csv,LIFECYCLE|AAPL|2021-11-17|CONT-0005,LIFECYCLE|AAPL|2021-11-17|CONT-0005,,2021-11-17T14:30:00+00:00,2021-12-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.1222880209910985,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD:cb082c2562ba:LIFECYCLE|AAPL|2021-11-17|CONT-0005,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD,,,CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000002|ADD,AAPL,SETUP|LIFECYCLE|AAPL|2021-11-17|CONT-0005,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,2021-11-19T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_add,EXECUTION,UNKNOWN,unknown,0.0,UNSPECIFIED_SPLIT_REVIEW_ONLY,docs/reports/task_385_canonical_continuation_engine/canonical_continuation_lifecycle_summary.csv,LIFECYCLE|AAPL|2021-11-17|CONT-0005,LIFECYCLE|AAPL|2021-11-17|CONT-0005,,2021-11-17T14:30:00+00:00,2021-12-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.12228802099109859,MISSING,explicit_source_event_lifecycle_bridge,0,0,0,1,True,0,0,0
l3_cal:l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000003|SCALE:34a767cb4ba6:LIFECYCLE|AAPL|2021-11-17|CONT-0005,l3v2:source_event:CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000003|SCALE,,,CANONICAL|LIFECYCLE|AAPL|2021-11-17|CONT-0005|000003|SCALE,AAPL,SETUP|LIFECYCLE|AAPL|2021-11-17|CONT-0005,2021-11-30T14:30:00+00:00,2021-11-30T14:30:00+00:00,2021-11-30T14:30:00+00:00,2021-11-30T14:30:00+00:00,HISTORICAL_RESEARCH,False,HISTORICAL,canonical_source_event_scale,EXECUTION,UNKNOWN,unknown,0.0,offline_task385_continuation_engine,docs/reports/task_386_canonical_continuation_quality/canonical_lifecycle_quality_panel.csv,LIFECYCLE|AAPL|2021-11-17|CONT-0005,LIFECYCLE|AAPL|2021-11-17|CONT-0005,,2021-11-17T14:30:00+00:00,2021-12-16T14:30:00+00:00,EXPLICIT_BRIDGE,FORWARD_RETURN_PCT,0.1222880209910985,POSITIVE,explicit_source_event_lifecycle_bridge,0,0,0,0,True,0,0,0
