relation_graph_id,symbol,decision_asof_ts,evidence_edge_ids,support_score,risk_score,context_score,blocker_score,net_direction_score,coverage_score,graph_state,critical_blocker_flags,noncritical_gap_flags,confidence_floor,confidence_weighted_mean,diagnostic_only
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2021-10-18|CONT-0004,MSFT,2021-11-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2021-10-18|CONT-0004|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2021-10-18|CONT-0004|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2021-10-18|CONT-0004|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2021-10-18|CONT-0004|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2021-11-16|CONT-0005,MSFT,2021-12-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2021-11-16|CONT-0005|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2021-11-16|CONT-0005|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2021-11-16|CONT-0005|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2022-03-22|CONT-0006,MSFT,2022-04-11T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-03-22|CONT-0006|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-03-22|CONT-0006|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-03-22|CONT-0006|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-03-22|CONT-0006|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2022-07-28|CONT-0007,MSFT,2022-08-25T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-07-28|CONT-0007|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-07-28|CONT-0007|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-07-28|CONT-0007|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-07-28|CONT-0007|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-07-28|CONT-0007|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2022-10-25|CONT-0008,MSFT,2022-10-27T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-10-25|CONT-0008|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-10-25|CONT-0008|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-10-25|CONT-0008|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2022-11-30|CONT-0009,MSFT,2022-12-28T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-11-30|CONT-0009|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-11-30|CONT-0009|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2022-11-30|CONT-0009|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-01-26|CONT-0010,MSFT,2023-02-24T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-01-26|CONT-0010|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-01-26|CONT-0010|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-01-26|CONT-0010|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-01-26|CONT-0010|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-01-26|CONT-0010|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-03-16|CONT-0011,MSFT,2023-04-14T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-03-16|CONT-0011|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-03-16|CONT-0011|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-03-16|CONT-0011|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-04-26|CONT-0012,MSFT,2023-05-24T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-04-26|CONT-0012|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-04-26|CONT-0012|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-04-26|CONT-0012|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-04-26|CONT-0012|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-05-25|CONT-0013,MSFT,2023-06-26T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-05-25|CONT-0013|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-05-25|CONT-0013|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-05-25|CONT-0013|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-05-25|CONT-0013|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-05-25|CONT-0013|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-07-18|CONT-0014,MSFT,2023-07-27T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-07-18|CONT-0014|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-07-18|CONT-0014|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-07-18|CONT-0014|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-09-05|CONT-0015,MSFT,2023-10-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-09-05|CONT-0015|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-09-05|CONT-0015|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-09-05|CONT-0015|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-10-25|CONT-0016,MSFT,2023-11-22T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-10-25|CONT-0016|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-10-25|CONT-0016|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-10-25|CONT-0016|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-10-25|CONT-0016|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2023-11-28|CONT-0017,MSFT,2023-12-27T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-11-28|CONT-0017|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-11-28|CONT-0017|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2023-11-28|CONT-0017|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2024-01-10|CONT-0018,MSFT,2024-02-08T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-01-10|CONT-0018|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-01-10|CONT-0018|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-01-10|CONT-0018|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-01-10|CONT-0018|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2024-02-09|CONT-0019,MSFT,2024-03-11T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-02-09|CONT-0019|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-02-09|CONT-0019|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-02-09|CONT-0019|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2024-03-14|CONT-0020,MSFT,2024-04-12T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-03-14|CONT-0020|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-03-14|CONT-0020|000002|EXIT,0,0,0.0875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2024-05-15|CONT-0021,MSFT,2024-06-13T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-05-15|CONT-0021|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-05-15|CONT-0021|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-05-15|CONT-0021|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2024-06-17|CONT-0022,MSFT,2024-07-17T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-06-17|CONT-0022|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-06-17|CONT-0022|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-06-17|CONT-0022|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-06-17|CONT-0022|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2024-09-12|CONT-0023,MSFT,2024-10-10T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-09-12|CONT-0023|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-09-12|CONT-0023|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-09-12|CONT-0023|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2024-12-02|CONT-0024,MSFT,2024-12-31T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-12-02|CONT-0024|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-12-02|CONT-0024|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-12-02|CONT-0024|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2024-12-02|CONT-0024|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2025-01-22|CONT-0025,MSFT,2025-02-03T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-01-22|CONT-0025|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-01-22|CONT-0025|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-01-22|CONT-0025|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2025-04-30|CONT-0026,MSFT,2025-05-29T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-04-30|CONT-0026|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-04-30|CONT-0026|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-04-30|CONT-0026|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-04-30|CONT-0026|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2025-06-03|CONT-0027,MSFT,2025-07-02T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-06-03|CONT-0027|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-06-03|CONT-0027|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-06-03|CONT-0027|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-06-03|CONT-0027|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2025-07-09|CONT-0028,MSFT,2025-08-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-07-09|CONT-0028|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-07-09|CONT-0028|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-07-09|CONT-0028|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-07-09|CONT-0028|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2025-09-19|CONT-0029,MSFT,2025-10-17T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-09-19|CONT-0029|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-09-19|CONT-0029|000002|EXIT,0,0,0.0875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2025-10-27|CONT-0030,MSFT,2025-11-06T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-10-27|CONT-0030|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-10-27|CONT-0030|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2025-10-27|CONT-0030|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|MSFT|2026-04-15|CONT-0031,MSFT,2026-04-21T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2026-04-15|CONT-0031|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|MSFT|2026-04-15|CONT-0031|000002|ADD,0,0,0.0875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2021-06-24|CONT-0001,NFLX,2021-07-23T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-06-24|CONT-0001|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-06-24|CONT-0001|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-06-24|CONT-0001|000003|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-06-24|CONT-0001|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2021-08-19|CONT-0002,NFLX,2021-09-17T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-08-19|CONT-0002|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-08-19|CONT-0002|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-08-19|CONT-0002|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-08-19|CONT-0002|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-08-19|CONT-0002|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2021-10-05|CONT-0003,NFLX,2021-11-02T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-10-05|CONT-0003|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-10-05|CONT-0003|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-10-05|CONT-0003|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-10-05|CONT-0003|000004|EXIT,0,0,0.175,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2021-11-17|CONT-0004,NFLX,2021-12-01T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-11-17|CONT-0004|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-11-17|CONT-0004|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2021-11-17|CONT-0004|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2022-06-02|CONT-0005,NFLX,2022-06-10T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-06-02|CONT-0005|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-06-02|CONT-0005|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-06-02|CONT-0005|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2022-07-19|CONT-0006,NFLX,2022-08-16T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-07-19|CONT-0006|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-07-19|CONT-0006|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-07-19|CONT-0006|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-07-19|CONT-0006|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-07-19|CONT-0006|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2022-09-19|CONT-0007,NFLX,2022-09-26T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-09-19|CONT-0007|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-09-19|CONT-0007|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-09-19|CONT-0007|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2022-10-19|CONT-0008,NFLX,2022-11-02T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-10-19|CONT-0008|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-10-19|CONT-0008|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-10-19|CONT-0008|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-10-19|CONT-0008|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-10-19|CONT-0008|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2022-12-01|CONT-0009,NFLX,2022-12-15T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-12-01|CONT-0009|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-12-01|CONT-0009|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2022-12-01|CONT-0009|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2023-01-20|CONT-0010,NFLX,2023-02-17T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-01-20|CONT-0010|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-01-20|CONT-0010|000002|ADD;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-01-20|CONT-0010|000003|SCALE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-01-20|CONT-0010|000004|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-01-20|CONT-0010|000005|EXIT,0,0,0.21875,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
l3_graph:canonical_source_event:LIFECYCLE|NFLX|2023-03-30|CONT-0011,NFLX,2023-04-28T14:30:00+00:00,l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-03-30|CONT-0011|000001|ENTRY;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-03-30|CONT-0011|000002|REDUCE;l3_edge:canonical_source_event:CANONICAL|LIFECYCLE|NFLX|2023-03-30|CONT-0011|000003|EXIT,0,0,0.13124999999999998,0.0,0,1.0,CONTEXT_ONLY,,MISSING_FRESHNESS_CERTIFICATION;UNCERTIFIED_SOURCE,0.35,0.35,True
