report_dir,relative_path,source_path,target_path,artifact_class,size_bytes,archive_state,migration_action,reference_count,references,directory_reference_count,directory_references
task_399_intraday_universe_history_expansion,task_397_expanded/task_397_forward_live_strict_false_positive_decomposition.md,docs/reports/task_399_intraday_universe_history_expansion/task_397_expanded/task_397_forward_live_strict_false_positive_decomposition.md,data/artifacts/task_399_intraday_universe_history_expansion/task_397_expanded/task_397_forward_live_strict_false_positive_decomposition.md,report,3505,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_398_expanded/portfolio_drawdown_audit.csv,docs/reports/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_drawdown_audit.csv,data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_drawdown_audit.csv,small_table,131,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_398_expanded/portfolio_equity_curve.csv,docs/reports/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_equity_curve.csv,data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_equity_curve.csv,small_table,761997,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_398_expanded/portfolio_exposure_timeline.csv,docs/reports/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_exposure_timeline.csv,data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_exposure_timeline.csv,small_table,402993,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_398_expanded/portfolio_monthly_summary.csv,docs/reports/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_monthly_summary.csv,data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_monthly_summary.csv,small_table,3360,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_398_expanded/portfolio_trade_ledger.csv.migrated.txt,docs/reports/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_trade_ledger.csv.migrated.txt,data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/portfolio_trade_ledger.csv.migrated.txt,other,436,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_398_expanded/task_398_decision.csv,docs/reports/task_399_intraday_universe_history_expansion/task_398_expanded/task_398_decision.csv,data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/task_398_decision.csv,decision,369,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_398_expanded/task_398_portfolio_path_equity_curve_simulation.md,docs/reports/task_399_intraday_universe_history_expansion/task_398_expanded/task_398_portfolio_path_equity_curve_simulation.md,data/artifacts/task_399_intraday_universe_history_expansion/task_398_expanded/task_398_portfolio_path_equity_curve_simulation.md,report,3990,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_399_decision.csv,docs/reports/task_399_intraday_universe_history_expansion/task_399_decision.csv,data/artifacts/task_399_intraday_universe_history_expansion/task_399_decision.csv,decision,289,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_399_intraday_universe_history_expansion,task_399_intraday_universe_history_expansion.md,docs/reports/task_399_intraday_universe_history_expansion/task_399_intraday_universe_history_expansion.md,data/artifacts/task_399_intraday_universe_history_expansion/task_399_intraday_universe_history_expansion.md,report,8377,archive_candidate,keep_small_or_report_artifact,0,,8,src/backtest/build_decision_labelability_audit_402r.py|src/backtest/build_forward_live_canonical_multifactor_decision_layer_401.py|src/backtest/build_forward_live_entry_quality_filter_discovery_400.py|src/backtest/build_intraday_universe_history_expansion_399.py|src/backtest/build_multi_archetype_continuation_portfolio_discovery_403.py|src/backtest/build_multifactor_continuation_state_discovery_402.py|src/backtest/build_refined_archetype_portfolio_rebuild_405.py|tasks/archive_candidate_registry.csv
task_404_task401_exact_label_generation,artifact_manifest.csv,docs/reports/task_404_task401_exact_label_generation/artifact_manifest.csv,data/artifacts/task_404_task401_exact_label_generation/artifact_manifest.csv,small_table,623,archive_candidate,keep_small_or_report_artifact,1,tasks/archive_candidate_registry.csv,4,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|src/backtest/build_task401_exact_label_generation_404.py|src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_404_task401_exact_label_generation,task401_exact_lifecycle_labels.csv,docs/reports/task_404_task401_exact_label_generation/task401_exact_lifecycle_labels.csv,data/artifacts/task_404_task401_exact_label_generation/task401_exact_lifecycle_labels.csv,large_panel,18410672,archive_candidate,skip_referenced,2,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|src/backtest/build_task406_professional_combo_validation.py,4,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|src/backtest/build_task401_exact_label_generation_404.py|src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_404_task401_exact_label_generation,task401_label_coverage_audit.csv,docs/reports/task_404_task401_exact_label_generation/task401_label_coverage_audit.csv,data/artifacts/task_404_task401_exact_label_generation/task401_label_coverage_audit.csv,small_table,350,archive_candidate,keep_small_or_report_artifact,0,,4,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|src/backtest/build_task401_exact_label_generation_404.py|src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_404_task401_exact_label_generation,task401_label_quality_summary.csv,docs/reports/task_404_task401_exact_label_generation/task401_label_quality_summary.csv,data/artifacts/task_404_task401_exact_label_generation/task401_label_quality_summary.csv,small_table,322,archive_candidate,keep_small_or_report_artifact,0,,4,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|src/backtest/build_task401_exact_label_generation_404.py|src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_404_task401_exact_label_generation,task_404_decision.csv,docs/reports/task_404_task401_exact_label_generation/task_404_decision.csv,data/artifacts/task_404_task401_exact_label_generation/task_404_decision.csv,decision,524,archive_candidate,keep_small_or_report_artifact,1,src/backtest/build_refined_archetype_portfolio_rebuild_405.py,4,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|src/backtest/build_task401_exact_label_generation_404.py|src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_404_task401_exact_label_generation,task_404_task401_exact_label_generation.md,docs/reports/task_404_task401_exact_label_generation/task_404_task401_exact_label_generation.md,data/artifacts/task_404_task401_exact_label_generation/task_404_task401_exact_label_generation.md,report,1411,archive_candidate,keep_small_or_report_artifact,0,,4,src/backtest/build_refined_archetype_portfolio_rebuild_405.py|src/backtest/build_task401_exact_label_generation_404.py|src/backtest/build_task406_professional_combo_validation.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,daily_market_regime_component_scores.csv,docs/reports/task_482_continuous_market_theme_regime_engine/daily_market_regime_component_scores.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/daily_market_regime_component_scores.csv,small_table,267495,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,daily_market_regime_state_panel.csv,docs/reports/task_482_continuous_market_theme_regime_engine/daily_market_regime_state_panel.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/daily_market_regime_state_panel.csv,small_table,303867,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,daily_regime_source_ohlcv_panel.csv,docs/reports/task_482_continuous_market_theme_regime_engine/daily_regime_source_ohlcv_panel.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/daily_regime_source_ohlcv_panel.csv,large_panel,28729257,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,daily_theme_regime_component_scores.csv,docs/reports/task_482_continuous_market_theme_regime_engine/daily_theme_regime_component_scores.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/daily_theme_regime_component_scores.csv,small_table,2817678,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,daily_theme_regime_state_panel.csv,docs/reports/task_482_continuous_market_theme_regime_engine/daily_theme_regime_state_panel.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/daily_theme_regime_state_panel.csv,small_table,3158586,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,market_regime_quarterly_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/market_regime_quarterly_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/market_regime_quarterly_quality.csv,small_table,8829,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,market_regime_quarterly_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/market_regime_quarterly_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/market_regime_quarterly_quality_primary_theme.csv,small_table,8911,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,market_theme_regime_oos_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/market_theme_regime_oos_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/market_theme_regime_oos_quality.csv,small_table,21827,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_intraday_continuation_join_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_intraday_continuation_join_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_intraday_continuation_join_audit.csv,small_table,259,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_quarterly_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality.csv,small_table,45594,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_quarterly_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_quarterly_quality_primary_theme.csv,small_table,45109,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_symbol_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_symbol_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_symbol_quality.csv,small_table,568523,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_symbol_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_symbol_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_symbol_quality_primary_theme.csv,small_table,563741,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_theme_quarterly_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality.csv,small_table,193559,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_theme_quarterly_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_theme_quarterly_quality_primary_theme.csv,small_table,193185,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_transition_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_transition_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_transition_audit.csv,small_table,53468,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_weight_sensitivity_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_weight_sensitivity_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_weight_sensitivity_audit.csv,small_table,428,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,regime_whipsaw_dwell_audit.csv,docs/reports/task_482_continuous_market_theme_regime_engine/regime_whipsaw_dwell_audit.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/regime_whipsaw_dwell_audit.csv,small_table,52275,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,task_482_continuous_market_theme_regime_engine.md,docs/reports/task_482_continuous_market_theme_regime_engine/task_482_continuous_market_theme_regime_engine.md,data/artifacts/task_482_continuous_market_theme_regime_engine/task_482_continuous_market_theme_regime_engine.md,report,7254,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,task_482_decision.csv,docs/reports/task_482_continuous_market_theme_regime_engine/task_482_decision.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/task_482_decision.csv,decision,632,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,theme_regime_quality.csv,docs/reports/task_482_continuous_market_theme_regime_engine/theme_regime_quality.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/theme_regime_quality.csv,small_table,11263,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_482_continuous_market_theme_regime_engine,theme_regime_quality_primary_theme.csv,docs/reports/task_482_continuous_market_theme_regime_engine/theme_regime_quality_primary_theme.csv,data/artifacts/task_482_continuous_market_theme_regime_engine/theme_regime_quality_primary_theme.csv,small_table,11187,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task482_continuous_market_theme_regime_engine.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,detectability_alignment_audit.csv,docs/reports/task_395_forward_live_regime_detectability/detectability_alignment_audit.csv,data/artifacts/task_395_forward_live_regime_detectability/detectability_alignment_audit.csv,small_table,355,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,forward_live_gate_split_quality.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_gate_split_quality.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_gate_split_quality.csv,small_table,2374,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,forward_live_gate_validation_audit.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_gate_validation_audit.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_gate_validation_audit.csv,small_table,685,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,forward_live_leakage_audit.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_leakage_audit.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_leakage_audit.csv,small_table,252,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,forward_live_lifecycle_regime_panel.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_lifecycle_regime_panel.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_lifecycle_regime_panel.csv,small_table,7497362,historical_keep,keep_not_archive_candidate,1,src/backtest/build_forward_live_cost_constrained_validation_396.py,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,forward_live_timestamp_regime_panel.csv,docs/reports/task_395_forward_live_regime_detectability/forward_live_timestamp_regime_panel.csv,data/artifacts/task_395_forward_live_regime_detectability/forward_live_timestamp_regime_panel.csv,large_panel,19558110,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,task_395_decision.csv,docs/reports/task_395_forward_live_regime_detectability/task_395_decision.csv,data/artifacts/task_395_forward_live_regime_detectability/task_395_decision.csv,decision,790,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_395_forward_live_regime_detectability,task_395_forward_live_regime_detectability.md,docs/reports/task_395_forward_live_regime_detectability/task_395_forward_live_regime_detectability.md,data/artifacts/task_395_forward_live_regime_detectability/task_395_forward_live_regime_detectability.md,report,2520,historical_keep,keep_not_archive_candidate,0,,3,src/backtest/build_forward_live_cost_constrained_validation_396.py|src/backtest/build_forward_live_regime_detectability_395.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_market_regime_component_scores.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_component_scores.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_component_scores.csv,small_table,9389,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_market_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_market_regime_state_panel.csv,small_table,11303,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_regime_source_ohlcv_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_regime_source_ohlcv_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_regime_source_ohlcv_panel.csv,small_table,61938,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_theme_regime_component_scores.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_component_scores.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_component_scores.csv,small_table,18516,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/daily_theme_regime_state_panel.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_state_panel.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/daily_theme_regime_state_panel.csv,small_table,22050,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/market_theme_regime_oos_quality.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/market_theme_regime_oos_quality.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/market_theme_regime_oos_quality.csv,small_table,5,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_intraday_continuation_join_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_intraday_continuation_join_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_intraday_continuation_join_audit.csv,small_table,236,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_transition_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_transition_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_transition_audit.csv,small_table,503,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_weight_sensitivity_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_weight_sensitivity_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_weight_sensitivity_audit.csv,small_table,428,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/regime_whipsaw_dwell_audit.csv,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_whipsaw_dwell_audit.csv,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/regime_whipsaw_dwell_audit.csv,small_table,567,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
task_483_firm_grade_market_theme_regime_upgrade,_task482_v1_reference/task_482_continuous_market_theme_regime_engine.md,docs/reports/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_continuous_market_theme_regime_engine.md,data/artifacts/task_483_firm_grade_market_theme_regime_upgrade/_task482_v1_reference/task_482_continuous_market_theme_regime_engine.md,report,1538,historical_keep,keep_not_archive_candidate,0,,2,src/backtest/build_task483_firm_grade_market_theme_regime_upgrade.py|tasks/archive_candidate_registry.csv
